reservoir_name,dam_name,district,sub_basin,major_basin,elevation_m,relative_depth_fraction,water_spread_area_sqkm,cumulative_storage_mcm,storage_percent,curve_beta,curve_method,capacity_confidence
Omkareshwar,Omkareshwar,Khandwa,Narmada,Narmada,196.6,1.0,67.8875,223.08,100.0,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,399.59,0.0,0.0,0.0,0.0,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,400.029,0.04,2.6766,0.83357,1.068,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,400.468,0.08,3.55705,2.21552,2.838,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,400.908,0.12,4.20085,3.92478,5.028,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,401.347,0.16,4.72713,5.88862,7.544,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,401.786,0.2,5.18033,8.06648,10.334,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,402.225,0.24,5.5827,10.43162,13.364,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,402.664,0.28,5.94718,12.9648,16.609,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,403.104,0.32,6.28209,15.65131,20.05,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,403.543,0.36,6.59312,18.4795,23.673,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,403.982,0.4,6.88438,21.43982,27.466,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,404.421,0.44,7.15892,24.52429,31.417,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,404.86,0.48,7.4191,27.72611,35.519,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,405.3,0.52,7.66679,31.0394,39.764,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,405.739,0.56,7.90348,34.45901,44.144,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,406.178,0.6,8.13039,37.98038,48.655,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,406.617,0.64,8.34855,41.59946,53.292,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,407.056,0.68,8.55881,45.3126,58.048,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,407.496,0.72,8.7619,49.11648,62.921,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,407.935,0.76,8.95843,53.00809,67.907,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,408.374,0.8,9.14896,56.98468,73.001,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,408.813,0.84,9.33394,61.04372,78.201,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,409.252,0.88,9.51381,65.18287,83.504,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,409.692,0.92,9.68891,69.39995,88.906,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,410.131,0.96,9.85958,73.69296,94.406,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sukta Tank,Sukta,Khandwa,Sukta,Narmada,410.57,1.0,10.0261,78.06,100.0,0.41028,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,369.56,0.0,0.0,0.0,0.0,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,370.106,0.04,1.1336,0.41499,0.825,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,370.651,0.08,1.59248,1.16597,2.318,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,371.197,0.12,1.94278,2.13366,4.243,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,371.742,0.16,2.23712,3.2759,6.514,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,372.288,0.2,2.4958,4.56837,9.084,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,372.834,0.24,2.72921,5.99474,11.92,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,373.379,0.28,2.94351,7.54302,14.999,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,373.925,0.32,3.1427,9.20396,18.302,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,374.47,0.36,3.32956,10.9701,21.814,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,375.016,0.4,3.5061,12.8353,25.523,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,375.562,0.44,3.67385,14.79436,29.418,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,376.107,0.48,3.834,16.84282,33.491,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,376.653,0.52,3.98747,18.9768,37.735,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,377.198,0.56,4.13504,21.19288,42.141,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,377.744,0.6,4.27733,23.488,46.705,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,378.29,0.64,4.41486,25.85944,51.421,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,378.835,0.68,4.54808,28.30472,56.283,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,379.381,0.72,4.67736,30.82159,61.288,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,379.926,0.76,4.80303,33.408,66.431,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,380.472,0.8,4.92537,36.06205,71.708,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,381.018,0.84,5.04463,38.782,77.117,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,381.563,0.88,5.16103,41.56622,82.653,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,382.109,0.92,5.27476,44.41322,88.314,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,382.654,0.96,5.386,47.32159,94.097,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Dejala Dewda,Dejla Dewda,Khargone,Veda,Narmada,383.2,1.0,5.4949,50.29,100.0,0.49036,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,484.0,0.0,0.0,0.0,0.0,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,484.537,0.04,1.16254,0.4183,0.818,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,485.074,0.08,1.6361,1.17739,2.303,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,485.612,0.12,1.99812,2.15687,4.219,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,486.149,0.16,2.30258,3.31402,6.483,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,486.686,0.2,2.57033,4.62423,9.046,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,487.223,0.24,2.81206,6.07094,11.876,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,487.76,0.28,3.03408,7.64199,14.949,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,488.298,0.32,3.24054,9.32798,18.247,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,488.835,0.36,3.43427,11.12135,21.755,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,489.372,0.4,3.61736,13.01586,25.461,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,489.909,0.44,3.79138,15.00622,29.355,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,490.446,0.48,3.95756,17.08792,33.427,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,490.984,0.52,4.11684,19.25699,37.67,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,491.521,0.56,4.27003,21.50996,42.077,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,492.058,0.6,4.41776,23.84373,46.643,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,492.595,0.64,4.56058,26.25552,51.361,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,493.132,0.68,4.69894,28.74282,56.226,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,493.67,0.72,4.83323,31.30333,61.235,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,494.207,0.76,4.96379,33.93497,66.383,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,494.744,0.8,5.0909,36.6358,71.666,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,495.281,0.84,5.21484,39.40406,77.082,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,495.818,0.88,5.33582,42.2381,82.625,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,496.356,0.92,5.45404,45.13637,88.295,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,496.893,0.96,5.56968,48.09745,94.087,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Matiyari,Matiyari,Mandla,Burhner,Narmada,497.43,1.0,5.6829,51.12,100.0,0.49298,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,470.0,0.0,0.0,0.0,0.0,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,470.444,0.04,3.48109,1.04179,0.843,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,470.888,0.08,4.86738,2.91333,2.358,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,471.332,0.12,5.92181,5.31667,4.304,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,471.776,0.16,6.80574,8.14704,6.595,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,472.22,0.2,7.58127,11.34426,9.183,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,472.664,0.24,8.28008,14.86791,12.036,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,473.108,0.28,8.92093,18.68842,15.129,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,473.552,0.32,9.51602,22.78294,18.443,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,473.996,0.36,10.0738,27.13314,21.965,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,474.44,0.4,10.60039,31.72387,25.681,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,474.884,0.44,11.10042,36.54236,29.582,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,475.328,0.48,11.57749,41.57765,33.658,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,475.772,0.52,12.03443,46.8202,37.902,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,476.216,0.56,12.47356,52.26159,42.307,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,476.66,0.6,12.89676,57.89436,46.867,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,477.104,0.64,13.30563,63.71179,51.576,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,477.548,0.68,13.70151,69.70784,56.43,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,477.992,0.72,14.08553,75.87698,61.424,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,478.436,0.76,14.45869,82.21418,66.554,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,478.88,0.8,14.82183,88.71481,71.816,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,479.324,0.84,15.17571,95.3746,77.208,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,479.768,0.88,15.521,102.18957,82.724,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,480.212,0.92,15.85827,109.15606,88.364,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,480.656,0.96,16.18804,116.2706,94.123,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Thanwar,Thanwar,Mandla,Wainganga,Godavari,481.1,1.0,16.5108,123.53,100.0,0.48361,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
KakaSahab Gadagil Sagar,Kaka Sahab gadagil sagar Project,Mandsaure,Chambal,Ganges - Bramaputra,456.3,0.0,0.0,0.0,0.0,0.21529,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
KakaSahab Gadagil Sagar,Kaka Sahab gadagil sagar Project,Mandsaure,Chambal,Ganges - Bramaputra,456.48,0.04,2.73348,0.40486,2.0,0.21529,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
KakaSahab Gadagil Sagar,Kaka Sahab gadagil sagar Project,Mandsaure,Chambal,Ganges - Bramaputra,456.66,0.08,3.1734,0.94004,4.644,0.21529,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
KakaSahab Gadagil Sagar,Kaka Sahab gadagil sagar Project,Mandsaure,Chambal,Ganges - Bramaputra,456.84,0.12,3.46286,1.53868,7.602,0.21529,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
KakaSahab Gadagil Sagar,Kaka Sahab gadagil sagar Project,Mandsaure,Chambal,Ganges - Bramaputra,457.02,0.16,3.68412,2.18266,10.784,0.21529,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
KakaSahab Gadagil Sagar,Kaka Sahab gadagil sagar Project,Mandsaure,Chambal,Ganges - Bramaputra,457.2,0.2,3.86542,2.8626,14.143,0.21529,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
KakaSahab Gadagil Sagar,Kaka Sahab gadagil sagar Project,Mandsaure,Chambal,Ganges - Bramaputra,457.38,0.24,4.02016,3.57263,17.651,0.21529,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
KakaSahab Gadagil Sagar,Kaka Sahab gadagil sagar Project,Mandsaure,Chambal,Ganges - Bramaputra,457.56,0.28,4.15582,4.30871,21.288,0.21529,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
KakaSahab Gadagil Sagar,Kaka Sahab gadagil sagar Project,Mandsaure,Chambal,Ganges - Bramaputra,457.74,0.32,4.27703,5.06786,25.039,0.21529,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
KakaSahab Gadagil Sagar,Kaka Sahab gadagil sagar Project,Mandsaure,Chambal,Ganges - Bramaputra,457.92,0.36,4.38687,5.84776,28.892,0.21529,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
