reservoir_name,dam_name,district,sub_basin,major_basin,elevation_m,relative_depth_fraction,water_spread_area_sqkm,segmental_live_capacity_mcm,cumulative_storage_mcm,storage_percent,curve_beta,curve_method,capacity_confidence,matched_waterbody_name,fabdem_sample_count,fabdem_min_m,fabdem_max_m,fabdem_p05_m,fabdem_p95_m
Kerwa,Kerwan,Bhopal,Jamni,Ganges - Bramaputra,502.252,0.16,1.28048,0.43048,1.15443,5.117,0.62207,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Kerwa,0,,,,
Kerwa,Kerwan,Bhopal,Jamni,Ganges - Bramaputra,502.618,0.2,1.47115,0.50349,1.65792,7.349,0.62207,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Kerwa,0,,,,
Kerwa,Kerwan,Bhopal,Jamni,Ganges - Bramaputra,502.984,0.24,1.64783,0.57052,2.22844,9.878,0.62207,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Kerwa,0,,,,
Kerwa,Kerwan,Bhopal,Jamni,Ganges - Bramaputra,503.349,0.28,1.81367,0.63305,2.86149,12.684,0.62207,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Kerwa,0,,,,
Kerwa,Kerwan,Bhopal,Jamni,Ganges - Bramaputra,503.715,0.32,1.97075,0.69204,3.55353,15.751,0.62207,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Kerwa,0,,,,
Kerwa,Kerwan,Bhopal,Jamni,Ganges - Bramaputra,504.08,0.36,2.12057,0.74809,4.30162,19.067,0.62207,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Kerwa,0,,,,
Kerwa,Kerwan,Bhopal,Jamni,Ganges - Bramaputra,504.446,0.4,2.26421,0.80171,5.10333,22.621,0.62207,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Kerwa,0,,,,
Kerwa,Kerwan,Bhopal,Jamni,Ganges - Bramaputra,504.812,0.44,2.40251,0.85323,5.95656,26.403,0.62207,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Kerwa,0,,,,
Kerwa,Kerwan,Bhopal,Jamni,Ganges - Bramaputra,505.177,0.48,2.53614,0.90292,6.85948,30.405,0.62207,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Kerwa,0,,,,
Kerwa,Kerwan,Bhopal,Jamni,Ganges - Bramaputra,505.543,0.52,2.66561,0.951,7.81048,34.621,0.62207,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Kerwa,0,,,,
Kerwa,Kerwan,Bhopal,Jamni,Ganges - Bramaputra,505.908,0.56,2.79137,0.99764,8.80812,39.043,0.62207,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Kerwa,0,,,,
Kerwa,Kerwan,Bhopal,Jamni,Ganges - Bramaputra,506.274,0.6,2.91378,1.043,9.85112,43.666,0.62207,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Kerwa,0,,,,
Kerwa,Kerwan,Bhopal,Jamni,Ganges - Bramaputra,506.64,0.64,3.03314,1.08719,10.93831,48.485,0.62207,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Kerwa,0,,,,
Kerwa,Kerwan,Bhopal,Jamni,Ganges - Bramaputra,507.005,0.68,3.14971,1.1303,12.06861,53.496,0.62207,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Kerwa,0,,,,
Kerwa,Kerwan,Bhopal,Jamni,Ganges - Bramaputra,507.371,0.72,3.26372,1.17246,13.24107,58.693,0.62207,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Kerwa,0,,,,
Kerwa,Kerwan,Bhopal,Jamni,Ganges - Bramaputra,507.736,0.76,3.37536,1.21369,14.45476,64.073,0.62207,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Kerwa,0,,,,
Kerwa,Kerwan,Bhopal,Jamni,Ganges - Bramaputra,508.102,0.8,3.48479,1.2541,15.70886,69.631,0.62207,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Kerwa,0,,,,
Kerwa,Kerwan,Bhopal,Jamni,Ganges - Bramaputra,508.468,0.84,3.59218,1.29373,17.00259,75.366,0.62207,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Kerwa,0,,,,
Kerwa,Kerwan,Bhopal,Jamni,Ganges - Bramaputra,508.833,0.88,3.69765,1.33264,18.33523,81.273,0.62207,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Kerwa,0,,,,
Kerwa,Kerwan,Bhopal,Jamni,Ganges - Bramaputra,509.199,0.92,3.80133,1.37086,19.70609,87.35,0.62207,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Kerwa,0,,,,
Kerwa,Kerwan,Bhopal,Jamni,Ganges - Bramaputra,509.564,0.96,3.90331,1.40846,21.11455,93.593,0.62207,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Kerwa,0,,,,
Kerwa,Kerwan,Bhopal,Jamni,Ganges - Bramaputra,509.93,1.0,4.0037,1.44545,22.56,100.0,0.62207,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Kerwa,0,,,,
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,191.45,0.0,0.0,0.0,0.0,0.0,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,191.932,0.04,4.61981,2.24324,2.24324,1.711,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,192.414,0.08,4.62327,4.48815,6.73139,5.136,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,192.896,0.12,4.62933,4.49277,11.22416,8.563,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,193.378,0.16,4.66049,4.51084,15.73501,12.005,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,193.86,0.2,4.66395,4.52765,20.26266,15.459,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,194.342,0.24,4.68039,4.53732,24.79998,18.921,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,194.824,0.28,4.79377,4.60036,29.40034,22.431,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,195.306,0.32,4.82406,4.67012,34.07045,25.994,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,195.788,0.36,4.85435,4.69953,38.76998,29.58,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,196.27,0.4,4.9158,4.74408,43.51406,33.199,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,196.752,0.44,4.97378,4.80207,48.31613,36.863,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,197.234,0.48,5.03523,4.86006,53.17619,40.571,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,197.716,0.52,5.11226,4.9273,58.10349,44.33,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,198.198,0.56,5.25159,5.03236,63.13586,48.17,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,198.68,0.6,5.40305,5.17356,68.30942,52.117,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,199.162,0.64,5.56922,5.32779,73.63721,56.182,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,199.644,0.68,5.76741,5.50471,79.14192,60.381,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,200.126,0.72,5.99675,5.71231,84.85422,64.74,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,200.608,0.76,6.20273,5.92369,90.77791,69.259,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,201.09,0.8,6.45025,6.14389,96.92181,73.947,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,201.572,0.84,6.66402,6.36788,103.28969,78.805,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,202.054,0.88,6.89856,6.58556,109.87525,83.829,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,202.536,0.92,7.10281,6.79863,116.67388,89.016,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,203.018,0.96,7.32523,7.0058,123.67968,94.362,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Kutni,Kutni,Chhatarpur,Ken,Ganges - Bramaputra,203.5,1.0,7.8947,7.39032,131.07,100.0,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kutni,9122,190.71,200.75,192.5,196.63
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,219.76,0.0,0.0,0.0,0.0,0.0,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,220.296,0.04,3.85992,4.79831,4.79831,3.092,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,220.833,0.08,4.08001,5.3455,10.14381,6.536,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,221.369,0.12,4.21452,5.57355,15.71736,10.128,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,221.906,0.16,4.31264,5.72701,21.44437,13.818,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,222.442,0.2,4.39032,5.84391,27.28828,17.584,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,222.978,0.24,4.45483,5.93878,33.22706,21.411,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,223.515,0.28,4.5101,6.01885,39.24591,25.289,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,224.051,0.32,4.55854,6.08826,45.33417,29.212,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,224.588,0.36,4.6017,6.14961,51.48378,33.175,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,225.124,0.4,4.64065,6.20462,57.6884,37.173,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,225.66,0.44,4.67617,6.25454,63.94294,41.203,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,226.197,0.48,4.70883,6.30026,70.2432,45.263,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,226.733,0.52,4.73908,6.34244,76.58564,49.35,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,227.27,0.56,4.76726,6.38163,82.96727,53.462,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,227.806,0.6,4.79364,6.41823,89.3855,57.597,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,228.342,0.64,4.81846,6.45258,95.83808,61.755,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,228.879,0.68,4.84188,6.48494,102.32302,65.934,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,229.415,0.72,4.86408,6.51555,108.83857,70.132,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,229.952,0.76,4.88516,6.54459,115.38316,74.35,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,230.488,0.8,4.90525,6.57221,121.95537,78.585,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,231.024,0.84,4.92443,6.59856,128.55393,82.836,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,231.561,0.88,4.94279,6.62376,135.17769,87.105,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,232.097,0.92,4.9604,6.6479,141.82559,91.388,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,232.634,0.96,4.97732,6.67106,148.49665,95.687,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Rangawan,Rangawan,Chhatarpur,Ken,Ganges - Bramaputra,233.17,1.0,4.9936,6.69335,155.19,100.0,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Rangawan,0,,,,
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,228.29,0.0,0.0,0.0,0.0,0.0,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,228.656,0.04,3.75883,1.30635,1.30635,1.162,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,229.021,0.08,3.7864,2.62229,3.92864,3.495,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,229.387,0.12,3.83809,2.64983,6.57848,5.853,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,229.752,0.16,3.9251,2.69804,9.27652,8.253,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,230.118,0.2,4.03452,2.76631,12.04283,10.714,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,230.484,0.24,4.20079,2.86212,14.90495,13.261,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,230.849,0.28,4.40239,2.98997,17.89492,15.921,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,231.215,0.32,4.68238,3.15735,21.05226,18.73,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,231.58,0.36,5.03475,3.37712,24.42938,21.734,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,231.946,0.4,5.38022,3.61964,28.04902,24.955,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,232.312,0.44,5.73,3.86127,31.9103,28.39,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,232.677,0.48,6.13664,4.12416,36.03446,32.059,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,233.043,0.52,6.51657,4.39753,40.43199,35.972,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,233.408,0.56,6.90512,4.66461,45.09659,40.122,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,233.774,0.6,7.28591,4.93199,50.02858,44.509,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,234.14,0.64,7.66326,5.19547,55.22405,49.132,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,234.505,0.68,8.0699,5.46794,60.69199,53.996,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,234.871,0.72,8.44121,5.73831,66.43031,59.102,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,235.236,0.76,8.77032,5.98174,72.41205,64.424,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,235.602,0.8,9.05117,6.19373,78.60577,69.934,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,235.968,0.84,9.326,6.38685,84.99262,75.616,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,236.333,0.88,9.59393,6.57548,91.56811,81.466,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,236.699,0.92,9.82138,6.74765,98.31575,87.47,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,237.064,0.96,10.00488,6.89047,105.20622,93.6,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Urmil,Urmil,Chhatarpur,Ken,Ganges - Bramaputra,237.43,1.0,10.6941,7.19378,112.4,100.0,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Urmil,12413,221.72,236.97,229.0,233.95
Pench Diversion,Pench,Chhindwara,Pench,Godavari,613.4,0.0,0.0,0.0,0.0,0.0,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Pench,54412,591.74,634.97,603.95,625.16
